epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
21,2020-05-17,83,SP,São Paulo,3550308,city,35931,293.26585,502,2835,43,0.0789,12252023,False,False
21,2020-05-17,49,SP,São Pedro,3550407,city,56,157.06953,0,0,0,0.0,35653,False,False
21,2020-05-17,16,SP,São Pedro do Turvo,3550506,city,5,65.22306,0,0,0,0.0,7666,False,False
21,2020-05-17,41,SP,São Roque,3550605,city,37,40.65219,0,2,0,0.0541,91016,False,False
21,2020-05-17,54,SP,São Sebastião,3550704,city,207,232.63655,-4,2,0,0.0097,88980,False,False
21,2020-05-17,25,SP,São Sebastião da Grama,3550803,city,6,49.253,2,1,0,0.1667,12182,False,False
21,2020-05-17,48,SP,São Vicente,3551009,city,411,112.35709,15,15,0,0.0365,365798,False,False
21,2020-05-17,19,SP,Sarapuí,3551108,city,2,19.44579,0,0,0,0.0,10285,False,False
21,2020-05-17,12,SP,Sarutaiá,3551207,city,1,27.48763,0,0,0,0.0,3638,False,False
21,2020-05-17,10,SP,Serra Azul,3551405,city,2,13.6407,1,0,0,0.0,14662,False,False
21,2020-05-17,30,SP,Serrana,3551504,city,25,55.42377,0,4,0,0.16,45107,False,False
21,2020-05-17,24,SP,Serra Negra,3551603,city,4,13.68504,0,0,0,0.0,29229,False,False
21,2020-05-17,40,SP,Sertãozinho,3551702,city,33,26.22899,0,2,0,0.0606,125815,False,False
21,2020-05-17,13,SP,Sete Barras,3551801,city,2,15.58603,0,0,0,0.0,12832,False,False
21,2020-05-17,5,SP,Severínia,3551900,city,4,22.86237,0,0,0,0.0,17496,False,False
21,2020-05-17,7,SP,Silveiras,3552007,city,1,15.86798,0,0,0,0.0,6302,False,False
21,2020-05-17,23,SP,Socorro,3552106,city,7,17.07109,0,0,0,0.0,41005,False,False
21,2020-05-17,52,SP,Sorocaba,3552205,city,430,63.29319,12,29,0,0.0674,679378,False,False
21,2020-05-17,13,SP,Sud Mennucci,3552304,city,2,25.91345,0,0,0,0.0,7718,False,False
21,2020-05-17,41,SP,Sumaré,3552403,city,116,41.07052,9,3,0,0.0259,282441,False,False
21,2020-05-17,60,SP,Suzano,3552502,city,373,125.32044,21,38,1,0.1019,297637,False,False
21,2020-05-17,6,SP,Tabapuã,3552601,city,0,,0,0,0,0.0,12407,False,False
21,2020-05-17,12,SP,Tabatinga,3552700,city,1,6.06208,0,0,0,0.0,16496,False,False
21,2020-05-17,54,SP,Taboão da Serra,3552809,city,394,136.01966,7,30,0,0.0761,289664,False,False
21,2020-05-17,10,SP,Taguaí,3553005,city,2,14.43106,0,0,0,0.0,13859,False,False
21,2020-05-17,32,SP,Taiaçu,3553104,city,6,95.31374,0,0,0,0.0,6295,False,False
21,2020-05-17,5,SP,Tambaú,3553302,city,3,12.92713,0,0,0,0.0,23207,False,False
21,2020-05-17,40,SP,Tanabi,3553401,city,5,19.25521,0,0,0,0.0,25967,False,False
21,2020-05-17,11,SP,Tapiraí,3553500,city,6,76.85411,0,0,0,0.0,7807,False,False
21,2020-05-17,12,SP,Tapiratiba,3553609,city,1,7.71605,0,0,0,0.0,12960,False,False
21,2020-05-17,29,SP,Taquaritinga,3553708,city,4,6.99582,0,0,0,0.0,57177,False,False
21,2020-05-17,30,SP,Taquarituba,3553807,city,5,21.53502,0,0,0,0.0,23218,False,False
21,2020-05-17,10,SP,Taquarivaí,3553856,city,2,34.17635,-1,0,0,0.0,5852,False,False
21,2020-05-17,30,SP,Tarabai,3553906,city,3,40.1714,0,0,0,0.0,7468,False,False
21,2020-05-17,17,SP,Tarumã,3553955,city,0,,0,0,0,0.0,15000,False,False
21,2020-05-17,53,SP,Tatuí,3554003,city,53,43.52611,5,3,1,0.0566,121766,False,False
21,2020-05-17,60,SP,Taubaté,3554102,city,59,18.73468,1,4,0,0.0678,314924,False,False
21,2020-05-17,10,SP,Teodoro Sampaio,3554300,city,4,17.28011,0,0,0,0.0,23148,False,False
21,2020-05-17,43,SP,Terra Roxa,3554409,city,2,21.34472,0,0,0,0.0,9370,False,False
21,2020-05-17,17,SP,Tietê,3554508,city,6,14.25991,1,0,0,0.0,42076,False,False
21,2020-05-17,18,SP,Timburi,3554607,city,1,37.62227,0,0,0,0.0,2658,False,False
21,2020-05-17,12,SP,Torre de Pedra,3554656,city,2,82.91874,0,0,0,0.0,2412,False,False
21,2020-05-17,12,SP,Torrinha,3554706,city,10,99.9001,0,0,0,0.0,10010,False,False
21,2020-05-17,1,SP,Trabiju,3554755,city,1,58.00464,1,0,0,0.0,1724,False,False
21,2020-05-17,5,SP,Tremembé,3554805,city,3,6.35795,0,0,0,0.0,47185,False,False
21,2020-05-17,23,SP,Tuiuti,3554953,city,3,43.5161,0,0,0,0.0,6894,False,False
21,2020-05-17,38,SP,Tupã,3555000,city,6,9.15695,2,1,0,0.1667,65524,False,False
21,2020-05-17,20,SP,Tupi Paulista,3555109,city,27,174.24976,0,0,0,0.0,15495,False,False
21,2020-05-17,35,SP,Ubatuba,3555406,city,39,42.95201,0,1,0,0.0256,90799,False,False
21,2020-05-17,10,SP,Ubirajara,3555505,city,3,62.76151,0,0,0,0.0,4780,False,False
21,2020-05-17,13,SP,Uchoa,3555604,city,6,59.34718,0,1,0,0.1667,10110,False,False
21,2020-05-17,11,SP,União Paulista,3555703,city,1,54.22993,0,0,0,0.0,1844,False,False
21,2020-05-17,12,SP,Uru,3555901,city,3,257.51073,0,1,0,0.3333,1165,False,False
21,2020-05-17,4,SP,Urupês,3556008,city,3,21.72496,0,0,0,0.0,13809,False,False
21,2020-05-17,2,SP,Valentim Gentil,3556107,city,2,15.00825,1,0,0,0.0,13326,False,False
21,2020-05-17,54,SP,Valinhos,3556206,city,64,49.53829,1,4,0,0.0625,129193,False,False
21,2020-05-17,9,SP,Valparaíso,3556305,city,5,18.88218,0,0,0,0.0,26480,False,False
21,2020-05-17,19,SP,Vargem,3556354,city,1,9.49037,0,0,0,0.0,10537,False,False
21,2020-05-17,17,SP,Vargem Grande do Sul,3556404,city,6,14.00397,0,0,0,0.0,42845,False,False
21,2020-05-17,60,SP,Vargem Grande Paulista,3556453,city,29,55.13622,2,4,0,0.1379,52597,False,False
21,2020-05-17,34,SP,Várzea Paulista,3556503,city,51,41.85886,2,5,1,0.098,121838,False,False
21,2020-05-17,48,SP,Vinhedo,3556701,city,57,72.40118,1,2,0,0.0351,78728,False,False
21,2020-05-17,10,SP,Viradouro,3556800,city,1,5.29157,0,1,0,1.0,18898,False,False
21,2020-05-17,27,SP,Vista Alegre do Alto,3556909,city,1,11.35074,0,0,0,0.0,8810,False,False
21,2020-05-17,48,SP,Votorantim,3557006,city,52,42.45591,2,3,0,0.0577,122480,False,False
21,2020-05-17,48,SP,Votuporanga,3557105,city,28,29.6149,0,1,0,0.0357,94547,False,False
21,2020-05-17,83,SP,,35,state,62345,135.77154,1162,4782,94,0.0767,45919049,False,False
20,2020-05-16,44,SP,Adamantina,3500105,city,26,74.14167,3,1,1,0.0385,35068,False,False
20,2020-05-16,17,SP,Adolfo,3500204,city,2,56.14823,1,0,0,0.0,3562,False,False
20,2020-05-16,24,SP,Aguaí,3500303,city,14,38.56218,0,3,0,0.2143,36305,False,False
20,2020-05-16,18,SP,Águas da Prata,3500402,city,1,12.22494,0,0,0,0.0,8180,False,False
20,2020-05-16,45,SP,Águas de Lindóia,3500501,city,5,26.73082,0,1,0,0.2,18705,False,False
20,2020-05-16,9,SP,Águas de Santa Bárbara,3500550,city,1,16.46091,0,0,0,0.0,6075,False,False
20,2020-05-16,37,SP,Águas de São Pedro,3500600,city,2,57.95422,0,0,0,0.0,3451,False,False
20,2020-05-16,45,SP,Agudos,3500709,city,21,56.43038,0,1,0,0.0476,37214,False,False
20,2020-05-16,31,SP,Alambari,3500758,city,3,49.79253,0,0,0,0.0,6025,False,False
20,2020-05-16,1,SP,Altair,3500907,city,1,24.03846,1,0,0,0.0,4160,False,False
20,2020-05-16,4,SP,Altinópolis,3501004,city,1,6.17894,0,0,0,0.0,16184,False,False
20,2020-05-16,8,SP,Alto Alegre,3501103,city,1,24.39619,0,1,0,1.0,4099,False,False
20,2020-05-16,5,SP,Alumínio,3501152,city,5,26.84131,0,1,0,0.2,18628,False,False
20,2020-05-16,19,SP,Álvares Machado,3501301,city,5,20.06823,0,0,0,0.0,24915,False,False
20,2020-05-16,9,SP,Álvaro de Carvalho,3501400,city,1,19.13143,0,0,0,0.0,5227,False,False
20,2020-05-16,47,SP,Americana,3501608,city,66,27.54625,0,4,0,0.0606,239597,False,False
20,2020-05-16,36,SP,Américo Brasiliense,3501707,city,19,46.90895,1,0,0,0.0,40504,False,False
20,2020-05-16,10,SP,Américo de Campos,3501806,city,3,50.25967,0,0,0,0.0,5969,False,False
20,2020-05-16,36,SP,Amparo,3501905,city,18,24.93247,1,1,0,0.0556,72195,False,False
20,2020-05-16,32,SP,Andradina,3502101,city,24,41.98961,0,4,2,0.1667,57157,False,False
20,2020-05-16,29,SP,Angatuba,3502200,city,3,11.89155,0,1,0,0.3333,25228,False,False
20,2020-05-16,17,SP,Anhembi,3502309,city,2,29.7442,0,0,0,0.0,6724,False,False
20,2020-05-16,1,SP,Anhumas,3502408,city,1,24.30134,1,0,0,0.0,4115,False,False
20,2020-05-16,29,SP,Aparecida,3502507,city,2,5.53143,0,0,0,0.0,36157,False,False
20,2020-05-16,32,SP,Apiaí,3502705,city,1,4.10273,-1,0,0,0.0,24374,False,False
20,2020-05-16,36,SP,Araçariguama,3502754,city,6,26.82883,0,1,0,0.1667,22364,False,False
20,2020-05-16,47,SP,Araçatuba,3502804,city,112,56.84817,6,4,0,0.0357,197016,False,False
20,2020-05-16,37,SP,Araçoiaba da Serra,3502903,city,22,64.42922,0,0,0,0.0,34146,False,False
20,2020-05-16,30,SP,Arandu,3503109,city,10,157.30691,0,2,0,0.2,6357,False,False
20,2020-05-16,45,SP,Araraquara,3503208,city,132,55.91514,4,4,0,0.0303,236072,False,False
20,2020-05-16,40,SP,Araras,3503307,city,61,45.44236,1,2,0,0.0328,134236,False,False
20,2020-05-16,21,SP,Arealva,3503406,city,1,11.68224,0,0,0,0.0,8560,False,False
20,2020-05-16,24,SP,Areiópolis,3503604,city,7,62.89873,0,0,0,0.0,11129,False,False
20,2020-05-16,38,SP,Artur Nogueira,3503802,city,8,14.70372,2,0,0,0.0,54408,False,False
20,2020-05-16,52,SP,Arujá,3503901,city,147,163.65337,9,11,0,0.0748,89824,False,False
20,2020-05-16,45,SP,Assis,3504008,city,33,31.61343,0,4,0,0.1212,104386,False,False
20,2020-05-16,44,SP,Atibaia,3504107,city,63,44.1297,6,4,0,0.0635,142761,False,False
20,2020-05-16,20,SP,Auriflama,3504206,city,0,,0,0,0,0.0,15189,False,False
20,2020-05-16,29,SP,Avaí,3504305,city,2,37.01647,0,0,0,0.0,5403,False,False
20,2020-05-16,9,SP,Avanhandava,3504404,city,1,7.32654,0,0,0,0.0,13649,False,False
20,2020-05-16,39,SP,Avaré,3504503,city,41,45.22641,3,3,0,0.0732,90655,False,False
20,2020-05-16,39,SP,Bady Bassitt,3504602,city,16,91.41812,-2,2,0,0.125,17502,False,False
20,2020-05-16,10,SP,Bananal,3504909,city,2,18.27318,0,0,0,0.0,10945,False,False
20,2020-05-16,7,SP,Barbosa,3505104,city,0,,-1,0,0,0.0,7402,False,False
20,2020-05-16,33,SP,Bariri,3505203,city,4,11.34301,1,0,0,0.0,35264,False,False
20,2020-05-16,23,SP,Barra Bonita,3505302,city,16,44.28943,0,1,0,0.0625,36126,False,False
20,2020-05-16,38,SP,Barra do Turvo,3505401,city,5,65.28267,0,0,0,0.0,7659,False,False
20,2020-05-16,40,SP,Barretos,3505500,city,106,86.81551,16,6,0,0.0566,122098,False,False
20,2020-05-16,24,SP,Barrinha,3505609,city,9,27.42899,0,1,0,0.1111,32812,False,False
20,2020-05-16,60,SP,Barueri,3505708,city,695,253.48126,30,80,4,0.1151,274182,False,False
20,2020-05-16,39,SP,Batatais,3505906,city,2,3.19959,0,1,0,0.5,62508,False,False
20,2020-05-16,47,SP,Bauru,3506003,city,220,58.38362,6,12,1,0.0545,376818,False,False
20,2020-05-16,40,SP,Bebedouro,3506102,city,14,18.06545,0,1,0,0.0714,77496,False,False
20,2020-05-16,11,SP,Bernardino de Campos,3506300,city,0,,0,0,0,0.0,11148,False,False
20,2020-05-16,12,SP,Bertioga,3506359,city,37,58.49895,0,2,0,0.0541,63249,False,False
20,2020-05-16,32,SP,Bilac,3506409,city,1,12.4471,0,0,0,0.0,8034,False,False
20,2020-05-16,41,SP,Birigui,3506508,city,49,39.63183,1,0,0,0.0,123638,False,False
20,2020-05-16,24,SP,Biritiba-Mirim,3506607,city,24,73.62415,2,1,0,0.0417,32598,False,False
20,2020-05-16,19,SP,Bocaina,3506805,city,9,72.99862,1,0,0,0.0,12329,False,False
20,2020-05-16,41,SP,Boituva,3507001,city,28,45.9039,2,1,0,0.0357,60997,False,False
20,2020-05-16,22,SP,Bom Jesus dos Perdões,3507100,city,5,19.64791,0,0,0,0.0,25448,False,False
20,2020-05-16,1,SP,Boracéia,3507308,city,1,20.73398,1,0,0,0.0,4823,False,False
20,2020-05-16,23,SP,Borborema,3507407,city,2,12.46417,0,0,0,0.0,16046,False,False
20,2020-05-16,22,SP,Borebi,3507456,city,2,75.38636,0,0,0,0.0,2653,False,False
20,2020-05-16,43,SP,Botucatu,3507506,city,143,97.61292,13,6,1,0.042,146497,False,False
20,2020-05-16,40,SP,Bragança Paulista,3507605,city,125,74.11009,8,10,0,0.08,168668,False,False
20,2020-05-16,11,SP,Brejo Alegre,3507753,city,1,34.90401,0,0,0,0.0,2865,False,False
20,2020-05-16,48,SP,Brodowski,3507803,city,12,48.11741,0,0,0,0.0,24939,False,False
20,2020-05-16,4,SP,Brotas,3507902,city,3,12.29357,0,0,0,0.0,24403,False,False
20,2020-05-16,2,SP,Buri,3508009,city,1,5.03069,0,0,0,0.0,19878,False,False
20,2020-05-16,32,SP,Buritama,3508108,city,10,58.32944,0,0,0,0.0,17144,False,False
20,2020-05-16,25,SP,Cabreúva,3508405,city,29,58.34188,4,0,0,0.0,49707,False,False
20,2020-05-16,39,SP,Caçapava,3508504,city,20,21.21723,4,1,0,0.05,94263,False,False
20,2020-05-16,47,SP,Cachoeira Paulista,3508603,city,6,18.00342,0,0,0,0.0,33327,False,False
20,2020-05-16,19,SP,Caconde,3508702,city,1,5.26732,0,0,0,0.0,18985,False,False
20,2020-05-16,36,SP,Caiabu,3508900,city,1,23.86065,0,1,0,1.0,4191,False,False
20,2020-05-16,53,SP,Caieiras,3509007,city,187,184.29092,4,19,0,0.1016,101470,False,False
20,2020-05-16,48,SP,Cajamar,3509205,city,132,171.87276,7,16,1,0.1212,76801,False,False
20,2020-05-16,24,SP,Cajati,3509254,city,10,35.0275,1,0,0,0.0,28549,False,False
20,2020-05-16,17,SP,Cajobi,3509304,city,3,28.4576,1,0,0,0.0,10542,False,False
20,2020-05-16,33,SP,Cajuru,3509403,city,4,15.28643,0,1,0,0.25,26167,False,False
20,2020-05-16,2,SP,Campina do Monte Alegre,3509452,city,1,16.60027,0,0,0,0.0,6024,False,False
20,2020-05-16,60,SP,Campinas,3509502,city,946,78.56666,106,35,2,0.037,1204073,False,False
20,2020-05-16,31,SP,Campo Limpo Paulista,3509601,city,38,44.89073,2,3,0,0.0789,84650,False,False
20,2020-05-16,34,SP,Campos do Jordão,3509700,city,11,21.11811,1,0,0,0.0,52088,False,False
20,2020-05-16,29,SP,Cananéia,3509908,city,11,87.7193,0,2,0,0.1818,12540,False,False
20,2020-05-16,10,SP,Canas,3509957,city,1,19.46283,0,0,0,0.0,5138,False,False
20,2020-05-16,12,SP,Cândido Mota,3510005,city,2,6.39386,0,0,0,0.0,31280,False,False
20,2020-05-16,32,SP,Capão Bonito,3510203,city,10,21.21431,0,4,0,0.4,47138,False,False
20,2020-05-16,26,SP,Capela do Alto,3510302,city,16,77.27229,2,0,0,0.0,20706,False,False
20,2020-05-16,41,SP,Caraguatatuba,3510500,city,95,78.16871,10,4,0,0.0421,121532,False,False
20,2020-05-16,64,SP,Carapicuíba,3510609,city,569,141.9211,20,37,2,0.065,400927,False,False
20,2020-05-16,4,SP,Casa Branca,3510807,city,3,9.87492,1,0,0,0.0,30380,False,False
20,2020-05-16,31,SP,Castilho,3511003,city,3,14.28163,0,0,0,0.0,21006,False,False
20,2020-05-16,40,SP,Catanduva,3511102,city,70,57.44202,5,6,0,0.0857,121862,False,False
20,2020-05-16,6,SP,Catiguá,3511201,city,1,12.81394,0,0,0,0.0,7804,False,False
20,2020-05-16,43,SP,Cedral,3511300,city,1,10.82603,0,0,0,0.0,9237,False,False
20,2020-05-16,11,SP,Cerqueira César,3511409,city,1,5.00375,0,0,0,0.0,19985,False,False
20,2020-05-16,3,SP,Cerquilho,3511508,city,4,8.17177,1,2,1,0.5,48949,False,False
20,2020-05-16,17,SP,Charqueada,3511706,city,18,104.71204,0,1,0,0.0556,17190,False,False
20,2020-05-16,26,SP,Chavantes,3557204,city,1,8.05283,0,0,0,0.0,12418,False,False
20,2020-05-16,19,SP,Colina,3512001,city,6,32.48863,0,1,0,0.1667,18468,False,False
20,2020-05-16,16,SP,Conchal,3512209,city,2,7.13012,0,0,0,0.0,28050,False,False
20,2020-05-16,33,SP,Conchas,3512308,city,4,22.35136,0,1,0,0.25,17896,False,False
20,2020-05-16,23,SP,Cordeirópolis,3512407,city,29,118.23222,4,0,0,0.0,24528,False,False
20,2020-05-16,16,SP,Coroados,3512506,city,9,148.56388,6,0,0,0.0,6058,False,False
20,2020-05-16,19,SP,Cosmópolis,3512803,city,11,15.22449,2,0,0,0.0,72252,False,False
20,2020-05-16,19,SP,Cosmorama,3512902,city,2,27.37101,0,0,0,0.0,7307,False,False
20,2020-05-16,60,SP,Cotia,3513009,city,344,138.03619,17,34,2,0.0988,249210,False,False
20,2020-05-16,44,SP,Cravinhos,3513108,city,14,39.66905,1,1,0,0.0714,35292,False,False
20,2020-05-16,32,SP,Cruzeiro,3513405,city,13,15.80778,0,2,0,0.1538,82238,False,False
20,2020-05-16,37,SP,Cubatão,3513504,city,131,100.2257,6,7,0,0.0534,130705,False,False
20,2020-05-16,11,SP,Cunha,3513603,city,1,4.64102,0,0,0,0.0,21547,False,False
20,2020-05-16,51,SP,Diadema,3513801,city,634,149.56922,30,51,1,0.0804,423884,False,False
20,2020-05-16,9,SP,Divinolândia,3513900,city,1,8.97183,0,0,0,0.0,11146,False,False
20,2020-05-16,23,SP,Dobrada,3514007,city,3,33.59839,0,0,0,0.0,8929,False,False
20,2020-05-16,11,SP,Dois Córregos,3514106,city,2,7.32198,0,1,0,0.5,27315,False,False
20,2020-05-16,1,SP,Dourado,3514304,city,1,11.27015,1,0,0,0.0,8873,False,False
20,2020-05-16,45,SP,Dracena,3514403,city,21,44.87851,0,2,0,0.0952,46793,False,False
20,2020-05-16,31,SP,Duartina,3514502,city,1,8.03536,0,0,0,0.0,12445,False,False
20,2020-05-16,11,SP,Dumont,3514601,city,3,30.4013,0,0,0,0.0,9868,False,False
20,2020-05-16,38,SP,Eldorado,3514809,city,3,19.36233,0,1,0,0.3333,15494,False,False
20,2020-05-16,27,SP,Elias Fausto,3514908,city,4,22.50731,0,1,0,0.25,17772,False,False
20,2020-05-16,4,SP,Elisiário,3514924,city,1,27.38976,0,0,0,0.0,3651,False,False
20,2020-05-16,53,SP,Embu das Artes,3515004,city,315,115.07858,18,26,1,0.0825,273726,False,False
20,2020-05-16,41,SP,Embu-Guaçu,3515103,city,67,96.56266,3,6,0,0.0896,69385,False,False
20,2020-05-16,5,SP,Emilianópolis,3515129,city,4,124.45551,0,0,0,0.0,3214,False,False
20,2020-05-16,23,SP,Engenheiro Coelho,3515152,city,9,43.32547,0,0,0,0.0,20773,False,False
20,2020-05-16,24,SP,Espírito Santo do Pinhal,3515186,city,2,4.51162,1,0,0,0.0,44330,False,False
20,2020-05-16,36,SP,Estiva Gerbi,3557303,city,1,8.84643,0,0,0,0.0,11304,False,False
20,2020-05-16,23,SP,Estrela d'Oeste,3515202,city,1,11.8779,0,0,0,0.0,8419,False,False
20,2020-05-16,31,SP,Fartura,3515400,city,6,37.41581,0,1,0,0.1667,16036,False,False
20,2020-05-16,32,SP,Fernandópolis,3515509,city,19,27.49002,3,0,0,0.0,69116,False,False
20,2020-05-16,5,SP,Fernando Prestes,3515608,city,1,17.29206,0,0,0,0.0,5783,False,False
20,2020-05-16,66,SP,Ferraz de Vasconcelos,3515707,city,210,108.09364,-1,24,1,0.1143,194276,False,False
20,2020-05-16,9,SP,Flórida Paulista,3516002,city,1,6.8306,0,0,0,0.0,14640,False,False
20,2020-05-16,45,SP,Franca,3516200,city,36,10.1929,2,2,0,0.0556,353187,False,False
20,2020-05-16,45,SP,Francisco Morato,3516309,city,187,106.34426,10,17,0,0.0909,175844,False,False
20,2020-05-16,47,SP,Franco da Rocha,3516408,city,263,170.23866,15,23,2,0.0875,154489,False,False
20,2020-05-16,9,SP,Gália,3516606,city,0,,0,0,0,0.0,6548,False,False
20,2020-05-16,34,SP,Garça,3516705,city,7,15.76932,0,0,0,0.0,44390,False,False
20,2020-05-16,10,SP,Gastão Vidigal,3516804,city,2,41.59734,0,1,0,0.5,4808,False,False
20,2020-05-16,5,SP,General Salgado,3516903,city,2,18.40096,0,0,0,0.0,10869,False,False
20,2020-05-16,9,SP,Getulina,3517000,city,1,8.76501,0,0,0,0.0,11409,False,False
20,2020-05-16,8,SP,Guaiçara,3517208,city,2,16.43655,0,0,0,0.0,12168,False,False
20,2020-05-16,3,SP,Guaimbê,3517307,city,2,34.69211,0,0,0,0.0,5765,False,False
20,2020-05-16,23,SP,Guaíra,3517406,city,3,7.35474,0,0,0,0.0,40790,False,False
20,2020-05-16,11,SP,Guapiaçu,3517505,city,5,23.30568,0,0,0,0.0,21454,False,False
20,2020-05-16,5,SP,Guapiara,3517604,city,2,11.65705,0,0,0,0.0,17157,False,False
20,2020-05-16,19,SP,Guará,3517703,city,1,4.71254,0,1,0,1.0,21220,False,False
20,2020-05-16,12,SP,Guaraçaí,3517802,city,2,24.0298,0,0,0,0.0,8323,False,False
20,2020-05-16,3,SP,Guaraci,3517901,city,1,8.93815,0,0,0,0.0,11188,False,False
20,2020-05-16,2,SP,Guarani d'Oeste,3518008,city,1,50.0,0,0,0,0.0,2000,False,False
20,2020-05-16,43,SP,Guararapes,3518206,city,11,33.39506,0,1,1,0.0909,32939,False,False
20,2020-05-16,39,SP,Guararema,3518305,city,21,70.47453,0,2,1,0.0952,29798,False,False
20,2020-05-16,38,SP,Guaratinguetá,3518404,city,15,12.31547,3,1,0,0.0667,121798,False,False
20,2020-05-16,10,SP,Guareí,3518503,city,3,16.1987,1,0,0,0.0,18520,False,False
20,2020-05-16,18,SP,Guariba,3518602,city,3,7.48036,-4,0,0,0.0,40105,False,False
20,2020-05-16,47,SP,Guarujá,3518701,city,360,112.33886,17,15,0,0.0417,320459,False,False
20,2020-05-16,61,SP,Guarulhos,3518800,city,1507,109.26767,81,165,5,0.1095,1379182,False,False
20,2020-05-16,27,SP,Guzolândia,3518909,city,1,18.98614,0,0,0,0.0,5267,False,False
20,2020-05-16,5,SP,Herculândia,3519006,city,3,31.49276,0,0,0,0.0,9526,False,False
20,2020-05-16,22,SP,Holambra,3519055,city,9,60.28131,0,0,0,0.0,14930,False,False
20,2020-05-16,58,SP,Hortolândia,3519071,city,105,45.48388,10,13,0,0.1238,230851,False,False
20,2020-05-16,11,SP,Iacanga,3519105,city,2,17.07942,0,0,0,0.0,11710,False,False
20,2020-05-16,16,SP,Ibaté,3519303,city,5,14.24339,0,0,0,0.0,35104,False,False
20,2020-05-16,36,SP,Ibirá,3519402,city,4,32.27628,1,0,0,0.0,12393,False,False
20,2020-05-16,12,SP,Ibirarema,3519501,city,5,64.49116,0,0,0,0.0,7753,False,False
20,2020-05-16,17,SP,Ibitinga,3519600,city,5,8.32875,0,2,0,0.4,60033,False,False
20,2020-05-16,40,SP,Ibiúna,3519709,city,58,73.53128,7,2,0,0.0345,78878,False,False
20,2020-05-16,28,SP,Iepê,3519907,city,1,12.2564,0,1,0,1.0,8159,False,False
20,2020-05-16,20,SP,Igaraçu do Tietê,3520004,city,11,44.58134,1,0,0,0.0,24674,False,False
20,2020-05-16,32,SP,Igarapava,3520103,city,3,9.85804,0,0,0,0.0,30432,False,False
20,2020-05-16,34,SP,Igaratá,3520202,city,21,220.26432,0,0,0,0.0,9534,False,False
20,2020-05-16,29,SP,Iguape,3520301,city,23,74.53738,1,0,0,0.0,30857,False,False
20,2020-05-16,38,SP,Ilhabela,3520400,city,30,85.78782,0,0,0,0.0,34970,False,False
20,2020-05-16,41,SP,Ilha Comprida,3520426,city,22,197.02669,0,1,0,0.0455,11166,False,False
20,2020-05-16,30,SP,Ilha Solteira,3520442,city,6,22.4837,3,0,0,0.0,26686,False,False
20,2020-05-16,59,SP,Importados/Indefinidos,,city,52,,4,0,0,0.0,,False,False
20,2020-05-16,46,SP,Indaiatuba,3520509,city,57,22.65258,13,10,0,0.1754,251627,False,False
20,2020-05-16,8,SP,Indiana,3520608,city,5,102.35415,0,0,0,0.0,4885,False,False
20,2020-05-16,8,SP,Inúbia Paulista,3520806,city,1,25.05638,0,0,0,0.0,3991,False,False
20,2020-05-16,13,SP,Iperó,3521002,city,4,10.77209,0,0,0,0.0,37133,False,False
20,2020-05-16,8,SP,Ipiguá,3521150,city,1,18.54599,0,1,0,1.0,5392,False,False
20,2020-05-16,10,SP,Ipuã,3521309,city,12,73.1306,0,0,0,0.0,16409,False,False
20,2020-05-16,53,SP,Iracemápolis,3521408,city,20,82.52527,2,0,0,0.0,24235,False,False
20,2020-05-16,11,SP,Irapuru,3521606,city,8,96.45527,0,1,0,0.125,8294,False,False
20,2020-05-16,3,SP,Itaberá,3521705,city,1,5.69606,0,0,0,0.0,17556,False,False
20,2020-05-16,16,SP,Itaí,3521804,city,1,3.68664,0,0,0,0.0,27125,False,False
20,2020-05-16,22,SP,Itajobi,3521903,city,11,72.07443,0,1,0,0.0909,15262,False,False
20,2020-05-16,46,SP,Itanhaém,3522109,city,48,47.14387,5,5,3,0.1042,101816,False,False
20,2020-05-16,1,SP,Itaóca,3522158,city,1,30.04808,1,0,0,0.0,3328,False,False
20,2020-05-16,47,SP,Itapecerica da Serra,3522208,city,287,163.35312,31,22,2,0.0767,175693,False,False
20,2020-05-16,42,SP,Itapetininga,3522307,city,52,31.72647,4,2,0,0.0385,163901,False,False
20,2020-05-16,38,SP,Itapeva,3522406,city,22,23.31645,1,0,0,0.0,94354,False,False
20,2020-05-16,48,SP,Itapevi,3522505,city,311,130.83719,10,34,4,0.1093,237700,False,False
20,2020-05-16,43,SP,Itapira,3522604,city,24,32.09715,0,3,0,0.125,74773,False,False
20,2020-05-16,3,SP,Itápolis,3522703,city,2,4.63822,0,0,0,0.0,43120,False,False
20,2020-05-16,11,SP,Itapuí,3522901,city,4,28.58776,1,0,0,0.0,13992,False,False
20,2020-05-16,11,SP,Itapura,3523008,city,2,40.76641,0,0,0,0.0,4906,False,False
20,2020-05-16,47,SP,Itaquaquecetuba,3523107,city,336,90.60976,15,34,0,0.1012,370821,False,False
20,2020-05-16,45,SP,Itararé,3523206,city,2,3.96016,0,0,0,0.0,50503,False,False
20,2020-05-16,24,SP,Itariri,3523305,city,17,97.49943,0,0,0,0.0,17436,False,False
20,2020-05-16,40,SP,Itatiba,3523404,city,19,15.72093,1,2,0,0.1053,120858,False,False
